gene_id,gene_name,gene_biotype,CTRL,EZH
ENSG00000272068,AL365181.2,lincRNA,0.21056545032362325,0.2924776839924489
ENSG00000272071,AC122710.2,lincRNA,0.18951690526286663,0.31061953357612804
ENSG00000272072,AC004492.1,antisense,0.8356918955310847,0.8881373970233829
ENSG00000272076,AC090186.1,lincRNA,0.06247805069843988,0.09074512059901914
ENSG00000272077,AC124045.1,lincRNA,1.1828909715252984,1.0723183597348482
ENSG00000272079,AC004233.3,lincRNA,0.3553417544180529,0.15969439532429272
ENSG00000272084,AL137127.1,3prime_overlapping_ncRNA,0.09352267397207584,0.17757988633963043
ENSG00000272086,AC025181.2,lincRNA,0.8135834195698962,0.8745510320909632
ENSG00000272092,AC087623.2,lincRNA,0.03288515321589879,0.04798490038159676
ENSG00000272097,AL024498.1,lincRNA,0.6801808654049464,0.6719631450154208
ENSG00000272103,AC026741.1,lincRNA,0.06387137426710233,0.14782792465030017
ENSG00000272106,AL691432.2,antisense,0.8034789171462577,1.1090458678134039
ENSG00000272112,AC011374.2,lincRNA,0.4188899373953259,0.5448647167767408
ENSG00000272114,AL136131.3,antisense,0.34404900228481977,0.48031207494711653
ENSG00000272129,AL359715.3,lincRNA,0.23424610491765943,0.41810760312976153
ENSG00000272134,AC103810.6,processed_pseudogene,2.0215214093865472,1.6042347474497245
ENSG00000272140,AC022400.6,lincRNA,0.653905587394432,0.7794840706070714
ENSG00000272142,AL359643.3,lincRNA,1.0144276958653373,1.2229528873968643
ENSG00000272143,FGF14-AS2,lincRNA,0.38562559564031684,0.7133877693246229
ENSG00000272144,AC025171.4,lincRNA,0.28405434510687066,0.31993132907278427
ENSG00000272145,NFYC-AS1,antisense,0.637128545741125,0.8595279447842334
ENSG00000272146,ARF4-AS1,antisense,0.4214106384817219,0.6698556760239391
ENSG00000272150,NBPF25P,transcribed_unprocessed_pseudogene,1.8948198687959639,2.0777464614302805
ENSG00000272155,AC055822.1,antisense,0.3611439903578967,0.6251869202932867
ENSG00000272156,AC008280.3,lincRNA,0.14241620130295024,0.29664468304221764
ENSG00000272158,AL139022.2,antisense,0.08017413829243882,0.17086955890783598
ENSG00000272159,AC087623.3,antisense,0.6288930554056769,0.18088175873194215
ENSG00000272172,AC138696.2,antisense,1.1691216257999208,0.502130402954324
ENSG00000272173,U47924.2,antisense,0.5011963381499721,0.3457437651791856
ENSG00000272182,AC135507.1,antisense,2.102381275646236,2.1186075829313693
ENSG00000272183,AC005041.3,antisense,0.30339120342870324,0.2633491729145977
ENSG00000272186,AP003392.6,antisense,0.39130094564671314,0.8013121114409579
ENSG00000272195,AL356512.1,antisense,0.1960720831727795,0.3773495380586041
ENSG00000272196,HIST2H2AA4,protein_coding,0.8897286975312517,0.8132540632943722
ENSG00000272205,AL451050.2,lincRNA,0.15232437003685187,0.28427282489152683
ENSG00000272217,AL645940.1,lincRNA,0.46839399189845565,0.7550342218160475
ENSG00000272221,AL645933.2,lincRNA,0.5882039289344952,0.5774912832328954
ENSG00000272223,AL136304.1,antisense,0.07002625555230357,0.14982255580766451
ENSG00000272253,RNA5SP386,rRNA_pseudogene,0.5589407794846498,0.6046158825683602
ENSG00000272255,AC113361.1,lincRNA,0.06573990562934577,0.5305871995655718
ENSG00000272263,AC034198.2,antisense,0.06989222199854361,0.5590315289619437
ENSG00000272264,AC009686.2,lincRNA,0.0619481048699097,0.04569282269496311
ENSG00000272267,AC021242.3,antisense,0.15095897316133924,0.2818348642917292
ENSG00000272269,AL138724.1,antisense,2.2181817027352166,2.4917807894296304
ENSG00000272274,LINC00551,lincRNA,0.14566464138145438,0.06284771455662895
ENSG00000272275,AC092687.3,lincRNA,0.536960513913958,0.6479456894561552
ENSG00000272277,AL031963.3,antisense,0.4408411546705144,0.5229332938319847
ENSG00000272288,AL451165.2,antisense,0.6699553414186723,0.8242549012858676
ENSG00000272301,AP002360.3,lincRNA,0.7964599909052033,0.7611320402160069
ENSG00000272305,AC096887.1,protein_coding,0.1194264274244545,0.28870071108560397
ENSG00000272308,AC104113.1,lincRNA,0.4541288696675736,0.38967503091568123
ENSG00000272316,AL021368.2,lincRNA,0.9640295478837518,0.8738973562201503
ENSG00000272325,NUDT3,protein_coding,3.797879991572628,3.918424312482686
ENSG00000272330,AC002044.1,sense_intronic,0.9718460517670355,0.30454259495746727
ENSG00000272333,KMT2B,protein_coding,3.9363167252385773,4.066493784324504
ENSG00000272334,AC011816.2,lincRNA,0.34844662044159697,0.2227682500219674
ENSG00000272335,AC093297.2,lincRNA,1.249700428598596,1.8525378416590208
ENSG00000272338,AC067838.1,lincRNA,0.23327148339345943,0.7991793829630869
ENSG00000272341,AL137003.2,lincRNA,0.7555258957366713,0.4105630836227455
ENSG00000272343,AC107952.2,lincRNA,0.20947659385037445,0.38474813781694983
ENSG00000272345,AL031775.1,antisense,0.570647768944047,0.3707837534704038
ENSG00000272354,AC092354.1,lincRNA,0.34404900228481977,0.1358780686707943
ENSG00000272356,AL080317.3,antisense,0.10603900829012164,0.22911672839249134
ENSG00000272361,AC005014.2,lincRNA,0.22533892888814683,0.6959383231897133
ENSG00000272368,AC074032.1,antisense,0.2124409955446414,0.24226169867796538
ENSG00000272369,AC008035.1,lincRNA,0.7468236823265669,0.5419008091870314
ENSG00000272370,AC092354.2,lincRNA,0.4273528312207851,0.4061071792384341
ENSG00000272374,Z97832.2,lincRNA,0.44616526796715233,0.38407429096057233
ENSG00000272375,AC026979.3,lincRNA,0.3939552782435528,0.36497861623225925
ENSG00000272379,AL008729.2,lincRNA,0.7619449979574405,0.6679463741024112
ENSG00000272382,AC025171.5,lincRNA,0.03916207366529724,0.11200169127663571
ENSG00000272384,AC016405.3,lincRNA,0.1220894792585686,0.06098725943480684
ENSG00000272391,POM121C,protein_coding,4.795848809925871,4.732466540031145
ENSG00000272398,CD24,protein_coding,0.6529492162917483,0.6226888793210116
ENSG00000272400,AC103810.9,unprocessed_pseudogene,0.4531549500652762,0.6241625382763861
ENSG00000272405,AL365181.3,antisense,1.2335310097316412,1.5567972637174106
ENSG00000272407,AL022394.1,transcribed_processed_pseudogene,0.2306874515843103,0.5932950570381988
ENSG00000272416,AC025175.1,lincRNA,0.04733425543607368,0.2578566896334956
ENSG00000272417,AC034229.4,lincRNA,0.22923645742077162,0.11663715110044798
ENSG00000272419,LINC01145,transcribed_unprocessed_pseudogene,1.196413956265099,1.180287708051682
ENSG00000272420,AL513477.2,sense_intronic,0.29024491213052,0.4431555006499451
ENSG00000272425,AC009902.3,lincRNA,0.04958362794897986,0.1740561694397357
ENSG00000272434,AC137630.3,antisense,0.17567294081897397,0.4140315156185698
ENSG00000272438,AL645608.6,lincRNA,0.7216927000315398,0.6125678113893085
ENSG00000272440,AC080013.6,lincRNA,0.30508703620515143,0.4280727460509841
ENSG00000272444,AL118558.4,lincRNA,0.3923583484416823,0.1565415098036173
ENSG00000272447,AL135925.1,lincRNA,1.050714979066176,1.3318449185761108
ENSG00000272449,AL139246.5,lincRNA,0.158009888690393,0.24112241224602146
ENSG00000272455,AL391244.2,lincRNA,2.1986141418883873,2.1928283502972583
ENSG00000272456,AC087045.2,lincRNA,0.2034377061321745,0.22231541021127718
ENSG00000272462,U91328.1,lincRNA,0.9221453693260676,1.0928229984862619
ENSG00000272465,AL031768.1,lincRNA,0.051181955621317235,0.037714848950539524
ENSG00000272468,AL021807.1,lincRNA,0.12381508699433778,0.21947636892668584
ENSG00000272476,AL024507.2,antisense,0.4267779366638775,0.37378392826205875
ENSG00000272498,AC090948.2,antisense,0.34404900228481977,0.5789935240614792
ENSG00000272501,AL662844.4,antisense,0.45906247893620905,0.7318569594066815
ENSG00000272502,AC104958.2,antisense,0.18030419703368683,0.06876442733990308
ENSG00000272505,AC104964.4,lincRNA,0.492799330110858,0.5144730809085168
ENSG00000272508,AL136982.6,processed_transcript,0.11342697669419352,0.06349335366779997
ENSG00000272516,AL158211.4,lincRNA,0.061221109103621905,0.0889367937855442
ENSG00000272518,AC036214.2,sense_intronic,0.47144389688968,0.29009951389906313
ENSG00000272523,LINC01023,lincRNA,0.1585001866943215,0.11792151981031813
ENSG00000272525,AC099522.2,lincRNA,0.048272784156288155,0.2322810332126257
ENSG00000272529,AC090948.3,antisense,0.45160138707147224,0.3443481940842464
ENSG00000272540,AL662797.1,antisense,0.40870856925388793,0.10038394807836318
ENSG00000272541,AL021368.3,lincRNA,1.54948814881574,2.2983692826644493
ENSG00000272542,AL137246.1,lincRNA,0.07289189426009707,0.05381820531569796
ENSG00000272556,GTF2IP13,transcribed_unprocessed_pseudogene,1.020688405847129,0.9518009866881614
ENSG00000272562,AL512343.2,antisense,0.14186257439770858,0.2503074232738177
ENSG00000272567,AC109347.2,lincRNA,0.10102781462239774,0.39966958099762406
ENSG00000272572,AL138762.1,antisense,0.08659127998580052,0.032360916721543384
ENSG00000272573,MUSTN1,protein_coding,0.28258442958896873,0.454475690873453
ENSG00000272574,AL596325.2,sense_intronic,0.07056757130967667,0.33040490057464755
ENSG00000272576,AC027271.1,lincRNA,0.11503549604727653,0.12606596309320994
ENSG00000272578,AP000347.1,transcribed_unprocessed_pseudogene,0.3416023135173482,0.4797876144931216
ENSG00000272599,AC016394.2,antisense,1.5484534036516218,1.8052753714780079
ENSG00000272602,ZNF595,protein_coding,0.03671148369930277,0.020309450376910915
ENSG00000272604,AC073073.2,antisense,0.37250064935526206,0.6498173801752324
ENSG00000272606,AC015982.1,antisense,1.8961162269832312,1.4837871004153909
ENSG00000272625,AP000919.4,antisense,0.7074257482845243,0.6950178491218492
ENSG00000272630,AL731563.3,lincRNA,0.31534534125667407,0.6662847989079106
ENSG00000272631,AC067750.1,antisense,0.05475009763465211,0.11405837005675926
ENSG00000272635,AC006504.7,processed_transcript,0.03899481149422068,0.13812178752918214
ENSG00000272638,AC006027.1,antisense,0.2690139113314456,0.5617712616053304
ENSG00000272644,AC097468.3,lincRNA,1.1149307488715936,0.826705547853905
ENSG00000272645,GTF2IP20,transcribed_unprocessed_pseudogene,2.0620840593653655,2.058988104774734
ENSG00000272646,AC079766.1,lincRNA,0.5008106753293702,0.17689494602182568
ENSG00000272654,AL358472.2,lincRNA,0.7003101438266671,0.8985540467705739
ENSG00000272655,POLR2J4,transcribed_unprocessed_pseudogene,2.2004278481215787,1.8155802814035897
ENSG00000272661,AC021097.1,antisense,0.8430724087852925,1.5402596611096462
ENSG00000272667,AC012306.2,lincRNA,0.8184283323233164,1.1039299645855167
ENSG00000272668,AL590560.2,antisense,0.040385494049679484,0.08387424925556333
ENSG00000272669,AL021707.6,antisense,3.2723111071375452,3.510848974852377
ENSG00000272677,AC124016.1,antisense,0.2910572152642129,0.5967807356457944
ENSG00000272678,AC112503.1,antisense,0.47349952744553453,0.19214217379564666
ENSG00000272681,FAM223B,lincRNA,0.8037381140728237,0.42065075924497974
ENSG00000272686,AC006333.2,antisense,0.6141661424972189,0.8234039658566991
ENSG00000272688,AP005329.3,lincRNA,1.74923278191563,1.8795150230423752
ENSG00000272690,LINC02018,lincRNA,0.09488377343705692,0.2135597129505551
ENSG00000272692,AC010997.4,lincRNA,0.18135006656647643,0.19831587112735585
ENSG00000272693,AC073107.1,transcribed_unprocessed_pseudogene,0.648675444105402,0.6400090066415136
ENSG00000272695,GAS6-DT,lincRNA,0.018590044191872615,0.06703185453240042
ENSG00000272702,AC010913.1,processed_transcript,0.012582537711325188,0.009239111277071164
ENSG00000272711,AC019069.1,lincRNA,3.2317690886444885,2.9474225361020325
ENSG00000272716,AL121658.1,lincRNA,0.4388836479236009,0.17681700383521082
ENSG00000272717,AC112236.2,antisense,0.08395317400307628,0.17866701716023634
ENSG00000272720,AL022322.1,lincRNA,0.07450309163091279,0.09056098441003127
ENSG00000272732,AC004982.1,lincRNA,0.14675255768230744,0.06333070324588504
ENSG00000272733,AP000345.2,lincRNA,0.033396370868869804,0.2907623668653472
ENSG00000272734,ADIRF-AS1,processed_transcript,0.04995668595106338,0.11634472371169868
ENSG00000272750,AL592148.3,antisense,0.13181948482257919,0.20711228948569374
ENSG00000272752,STAG3L5P-PVRIG2P-PILRB,processed_transcript,0.09266812069879528,0.336560427679229
ENSG00000272754,AL133245.1,lincRNA,0.05254434106820206,0.019491697388456995
ENSG00000272755,AC245297.2,lincRNA,0.23783888226135977,0.09183435664928068
ENSG00000272758,AC083798.2,antisense,0.5500172446553726,0.5920325607290943
ENSG00000272764,AL596094.1,lincRNA,1.006442892436613,1.3489468780707103
ENSG00000272767,JMJD1C-AS1,antisense,0.17981743293645347,0.11562963696001984
ENSG00000272777,AC019131.2,lincRNA,0.12074326283054182,0.3042269897866143
ENSG00000272779,AC245060.4,transcribed_unprocessed_pseudogene,0.666445182071956,0.8833967661821722
ENSG00000272787,AC253536.6,lincRNA,1.6144258559295368,1.68363960619616
ENSG00000272791,AC073389.3,lincRNA,0.11266844862657979,0.18777443519877735
ENSG00000272799,AC006238.1,lincRNA,0.3068882619874811,0.6055405145961283
ENSG00000272800,AC021851.1,lincRNA,0.39773280804767097,0.4568132559219902
ENSG00000272807,AC007038.2,antisense,0.6922332946133685,0.4608587311424847
ENSG00000272812,AC004908.2,sense_intronic,0.6538377345301833,0.5706609568604265
ENSG00000272817,AL359198.1,antisense,1.13557158774481,0.9822223431152018
ENSG00000272825,AL844908.1,antisense,0.15896055415788146,0.11826881208719742
ENSG00000272829,AC002470.1,lincRNA,0.4010292015112589,0.6012775978856817
ENSG00000272831,AC027644.3,antisense,1.0950764260172612,0.8480130411090695
ENSG00000272841,AL139393.2,antisense,0.44630196142572304,0.2650971984673654
ENSG00000272842,AL391834.1,antisense,0.12487408071860255,0.5500912941421873
ENSG00000272843,AC211476.2,antisense,0.09964902582805905,0.305705458666266
ENSG00000272848,AL135910.1,lincRNA,0.167717392155264,0.13679343239137223
ENSG00000272853,AC069544.1,lincRNA,0.43805006878560554,0.43629903501678674
ENSG00000272854,AC004839.1,antisense,0.20362706016699425,0.05249957003355015
ENSG00000272858,Z93930.3,sense_intronic,0.18294185124238213,0.6279458339471057
ENSG00000272861,AC012360.2,lincRNA,0.2560888033446579,0.2508950182676578
ENSG00000272870,AC097534.2,antisense,0.29529078352023697,0.2856280900692524
ENSG00000272871,AL159169.2,lincRNA,0.23822760380675984,0.25121256258542707
ENSG00000272872,AP000525.1,sense_intronic,2.661234836642066,3.4102551089114255
ENSG00000272886,DCP1A,protein_coding,3.16972309156984,3.092700848824399
ENSG00000272888,LINC01578,processed_transcript,1.8611320939393818,1.7608063565227872
ENSG00000272892,AL133551.1,lincRNA,0.0869866859198745,0.10563821484433904
ENSG00000272894,AC004982.2,lincRNA,0.6105081264263196,0.3058116157075848
ENSG00000272899,ATP6V1FNB,protein_coding,0.3117638854658477,0.44721433120786436
ENSG00000272905,AC018648.1,lincRNA,0.1054031320450143,0.35383264002416115
ENSG00000272906,AL353708.3,lincRNA,0.29909663363756533,0.44010092691960245
ENSG00000272908,AC006033.2,lincRNA,1.9079693583382356,1.6899908355207995
ENSG00000272910,AC090425.2,antisense,0.32498320843689393,0.4548091440154939
ENSG00000272914,AL359532.1,sense_intronic,0.11255265198547351,0.19260337381912454
ENSG00000272916,AC022400.7,protein_coding,0.03718180047338139,0.06745959121515244
ENSG00000272918,AC005070.3,antisense,0.027345075784547146,0.08834993324809025
ENSG00000272931,AC099568.2,lincRNA,0.9340484731746652,1.2238951490047532
ENSG00000272933,AL391121.1,lincRNA,0.10442327159797059,0.01972130836371527
ENSG00000272936,AC096586.1,antisense,0.39602779557402307,0.7038390595036266
ENSG00000272941,AC083862.2,antisense,0.20760221723411312,0.04604630892519355
ENSG00000272942,AL022324.3,lincRNA,0.22582758643137496,0.43079739230554626
ENSG00000272945,AL356299.2,sense_intronic,0.175814058971423,0.5609769942235401
ENSG00000272948,AP001412.1,antisense,0.2354569018177722,0.6526898338565189
ENSG00000272953,AC092171.4,lincRNA,0.26337217325378537,0.2698095200026864
ENSG00000272958,AP000322.1,lincRNA,0.06989222199854361,0.10139766933096592
ENSG00000272969,AC024243.1,antisense,0.09095969416699032,0.1930667965234121
ENSG00000272970,AC107294.2,lincRNA,0.19465913395040998,0.17942594400559395
ENSG00000272973,AP000350.5,antisense,0.11449427511399472,0.1649868374705022
ENSG00000272977,AL008721.2,sense_intronic,1.041766501472815,0.8209948536038445
ENSG00000272979,AC093388.1,antisense,0.23464831482872545,0.6427773006477195
ENSG00000272980,Z94721.2,processed_transcript,0.07374167209593126,0.073751051756387
ENSG00000272983,AL117339.4,lincRNA,0.08045015287733552,0.10599295507220405
ENSG00000272986,AC009570.1,antisense,0.09485912063890652,0.40489250387383
ENSG00000272989,LINC02012,lincRNA,0.26958289310569444,0.3066101585523515
ENSG00000272990,AC084036.1,antisense,0.20100781893039718,0.7293487840964098
ENSG00000272991,AF129408.1,antisense,0.23414576826595004,0.06084870017889381
ENSG00000272994,AC012360.3,lincRNA,1.0145368262111794,1.1093055512253451
ENSG00000272995,AC097505.1,antisense,0.0632353945779682,0.21947636892668584
ENSG00000273001,AL731533.2,lincRNA,0.23289878970210484,0.1743965438429758
ENSG00000273002,AL355388.2,antisense,0.30419435835982106,0.6647866796369336
ENSG00000273004,AL078644.2,lincRNA,0.5897287346563986,0.5304963709401688
ENSG00000273007,AC021205.3,antisense,0.37435640642886636,0.32178902142911264
ENSG00000273008,AC010864.1,lincRNA,0.11605959463291732,0.13527719635275182
ENSG00000273010,AL360270.3,antisense,0.20193547864018316,0.2035297212411294
ENSG00000273014,AC018645.2,lincRNA,1.8592117586181027,1.8464940257335207
ENSG00000273015,AC008124.1,lincRNA,1.4572307113258613,1.3458814433112667
ENSG00000273024,INTS4P2,transcribed_unprocessed_pseudogene,1.8360943478699896,1.4188424258009331
ENSG00000273026,AL358472.3,antisense,0.1660758726171324,0.06314406228241064
ENSG00000273033,LINC02035,lincRNA,0.2504071319113711,0.2913467143931538
ENSG00000273038,AL365203.2,lincRNA,0.21411374453455553,0.31465077200812275
ENSG00000273045,C2orf15,protein_coding,0.3533565913876722,0.22422368176871163
ENSG00000273055,AC005046.1,antisense,0.2660658398754262,0.4398773169231498
ENSG00000273056,AL354694.1,lincRNA,0.2306874515843103,0.3630447054758855
ENSG00000273058,AL359921.2,antisense,1.67410539400519,1.965860888680538
ENSG00000273061,CDC37L1-DT,lincRNA,0.270814415431158,1.042723948923183
ENSG00000273063,AC007250.1,antisense,0.20137785650300963,0.15038380968344106
ENSG00000273064,AC017083.1,antisense,0.10778913685348346,0.2958227921795532
ENSG00000273066,AL355987.4,processed_transcript,0.39544562411465617,0.4296739599207858
ENSG00000273073,AC073869.3,lincRNA,0.3355800347226346,0.13229636905003958
ENSG00000273076,AL021707.7,antisense,0.0852269424140091,0.2369886466934148
ENSG00000273080,AC009309.1,antisense,0.778577398017051,0.48916612610646976
ENSG00000273084,AC092171.5,lincRNA,0.8742861520056586,1.4616436215561188
ENSG00000273096,AL021707.8,sense_intronic,0.7584573417745036,0.6859477597380219
ENSG00000273117,AC144652.1,lincRNA,1.0856712750203763,0.8204923698373977
ENSG00000273133,AC116651.1,antisense,0.06423653303633849,0.13774269878649667
ENSG00000273136,NBPF26,protein_coding,1.8928610930124072,2.1730446816559223
ENSG00000273137,AL022328.2,antisense,0.39664609545085217,0.30110667587100987
ENSG00000273142,LINC02604,lincRNA,1.890401721960119,2.153140814736795
ENSG00000273145,BX537318.1,lincRNA,0.1976357086729767,0.20642915539684298
ENSG00000273148,LINC00653,lincRNA,0.31816053954201157,0.5563187183894885
ENSG00000273149,AL138963.3,antisense,0.9291286195432772,0.7338852620751839
ENSG00000273151,AC073957.3,antisense,0.06859940264303188,0.007905707551222389
ENSG00000273154,AL121845.3,protein_coding,0.18257824081684895,0.22501836409508646
ENSG00000273156,AC124016.2,lincRNA,0.09309343559863596,0.4034331077257959
ENSG00000273162,AL133215.2,lincRNA,1.165912604588951,1.1357099029543047
ENSG00000273165,AL121652.1,lincRNA,0.29399591865404157,0.22129305757894208
ENSG00000273173,SNURF,protein_coding,0.14760054800646238,0.04488875774622473
ENSG00000273174,AC108673.2,antisense,0.5341236007805837,1.1044550459460418
ENSG00000273183,AC093726.2,antisense,0.2005471830259293,0.37939144060155827
ENSG00000273186,AL359091.5,sense_intronic,0.8013685429492458,0.7492735762776077
ENSG00000273189,AC010619.2,processed_transcript,0.0993101913169938,0.07349804689059582
ENSG00000273192,AL671710.1,lincRNA,0.4617381998384373,0.9328104734033679
ENSG00000273203,AC006946.2,lincRNA,1.3004566586254915,1.8769144603932542
ENSG00000273204,AC104506.1,antisense,0.4988366976711269,0.5617712616053304
ENSG00000273211,AC137630.4,lincRNA,0.8840994621168985,0.5123635580842076
ENSG00000273219,AC091736.1,antisense,0.11503549604727653,0.08525583166231872
ENSG00000273226,AL391834.2,antisense,0.35410510697357805,0.04824419395481966
ENSG00000273230,AC102953.2,lincRNA,1.1784061491208442,1.5093897904892886
ENSG00000273240,AC013468.1,antisense,0.1724886877191654,0.08691612622040457
ENSG00000273243,Z82243.1,lincRNA,0.8067748029701012,0.8359884534088652
ENSG00000273245,AC092653.1,lincRNA,0.1928576061568101,0.1439145774974678
ENSG00000273247,AC097376.2,antisense,0.4466081381461405,0.34040480350500824
ENSG00000273249,BX649632.1,antisense,0.07311081325860853,0.05398090688953921
ENSG00000273252,OR7E39P,unprocessed_pseudogene,0.8560666185064716,1.3698268252068255
ENSG00000273253,AL022328.4,antisense,0.1390252921104608,0.56780166123105
ENSG00000273254,AF129075.2,antisense,0.11050829467929804,0.08186753734671783
ENSG00000273261,AC092953.2,antisense,0.2401113355977243,0.07467647606411432
ENSG00000273265,CNNM3-DT,lincRNA,0.7407235386620279,0.9557158041921788
ENSG00000273270,AC090114.2,lincRNA,0.2555564744320274,0.16488737826954417
ENSG00000273271,AP000254.1,antisense,1.210675303574013,1.279911653982116
ENSG00000273272,U62317.4,lincRNA,0.0452801288857649,0.06594255234820169
ENSG00000273275,AC017083.2,antisense,0.2833174746734528,0.8013121114409579
ENSG00000273284,AP001033.2,sense_intronic,0.10530178766502171,0.05244816749823221
ENSG00000273291,AC092042.3,protein_coding,0.021914079986829538,0.047785146710709867
ENSG00000273295,AP000350.6,lincRNA,0.14767521406860776,0.2402029846642223
ENSG00000273300,AC000068.3,antisense,0.3745494431021425,0.43067278693985867
ENSG00000273302,AC016747.3,sense_intronic,0.0454491844488863,0.03347302718644114
ENSG00000273306,AC018690.1,antisense,0.8869344596982817,0.9846102185469577
ENSG00000273311,DGCR11,sense_intronic,0.5658312422569787,0.740624656209603
ENSG00000273314,AC005229.4,antisense,0.31251181918769966,0.4736052478944221
ENSG00000273320,AC007032.1,antisense,0.3093014576292529,0.0918868778623301
ENSG00000273321,AC023983.2,lincRNA,0.3451379177577554,0.44722333425280747
ENSG00000273325,AL008723.2,lincRNA,0.07913161782827804,0.05845807883736176
ENSG00000273329,AC078846.1,lincRNA,0.6881132898041311,0.6302800683926674
ENSG00000273335,AP005432.2,lincRNA,0.3325111513340325,0.8416617847440454
ENSG00000273342,AP000553.3,lincRNA,0.08052777794144807,0.11663715110044798
ENSG00000273343,AC007663.4,sense_intronic,1.0021565957489864,1.4207363890238365
ENSG00000273344,PAXIP1-AS1,lincRNA,1.7127927795149602,2.407175660694067
ENSG00000273345,AC104109.4,processed_transcript,0.04126389750617203,0.01526945957344899
ENSG00000273353,AL008718.3,sense_intronic,0.30637145128459875,0.23084810379156334
ENSG00000273356,LINC02019,lincRNA,0.19845520908186287,0.2931695105913069
ENSG00000273373,AL355488.1,antisense,1.536492780063852,1.4050340399680445
ENSG00000273374,AC069222.1,lincRNA,0.19301877825069164,0.08513263348700328
ENSG00000273382,AL356488.3,antisense,0.22224746005707038,0.15797906706775222
ENSG00000273384,AL137796.1,lincRNA,0.0619481048699097,0.29307754880398323
ENSG00000273387,AC005005.3,antisense,0.8967018185781824,0.7297998529318939
ENSG00000273391,AC083880.1,antisense,1.126291002590873,1.7030209425475915
ENSG00000273416,AL732292.2,lincRNA,0.23464831482872545,0.17573298975749171
ENSG00000273419,AC004877.1,antisense,0.06967550862387974,0.04509930997798905
ENSG00000273424,AL008582.1,lincRNA,0.15646113907369263,0.05936509426765977
ENSG00000273428,AC004832.6,lincRNA,0.44317738137479357,0.7306132143442552
ENSG00000273432,AC004951.4,processed_transcript,0.1970255180888856,0.2153514573047369
ENSG00000273437,AC108673.3,lincRNA,0.46241205260416307,1.2874907852843704
ENSG00000273442,AC006946.3,lincRNA,0.5546437092162518,0.8166822130373874
ENSG00000273447,AC004067.1,antisense,0.14860235125382562,0.14547909339006948
ENSG00000273448,AC006480.2,lincRNA,0.15524070447969504,0.2729875435128221
ENSG00000273449,AC093788.1,lincRNA,1.0269735170461571,0.6788634737685422
ENSG00000273450,AL139124.1,antisense,0.23927044812669793,0.9783816493336475
ENSG00000273456,AC064836.3,lincRNA,0.05327252346522217,0.1147212607630846
ENSG00000273464,AP000238.1,antisense,0.08328294764388146,0.06154786572626559
ENSG00000273466,AC012510.1,antisense,1.7375847996641143,1.587814010165141
ENSG00000273473,BX649601.1,lincRNA,0.23515302804498714,0.09074512059901914
ENSG00000273476,AL133215.3,lincRNA,0.42120669378116676,0.1690700131493694
ENSG00000273483,AL354760.1,antisense,0.25924803104674,0.15769460765876894
ENSG00000273485,AL139339.2,antisense,0.4702191390620072,0.3590766858230811
ENSG00000273486,AC096992.2,antisense,0.36247142234664387,0.602365519812468
ENSG00000273492,AP000229.1,lincRNA,0.01775843851509407,0.03878898063130696
ENSG00000273496,AC011841.1,protein_coding,1.7932803786771794,1.7881405997681452
ENSG00000273507,AL354809.1,lincRNA,0.0964037387751315,0.11699394398175576
ENSG00000273513,TBC1D3K,protein_coding,0.6436725802655464,0.5422889317655953
ENSG00000273521,AL162274.1,antisense,0.06503738925976804,0.11709628630905464
ENSG00000273523,AL139082.1,antisense,0.03156811378100193,0.10529991647803666
ENSG00000273542,HIST1H4K,protein_coding,2.7221651475900255,2.6269936479337934
ENSG00000273554,AC136616.1,protein_coding,0.04905083840729772,0.028982028611998428
ENSG00000273559,CWC25,protein_coding,3.545742705365281,3.799038233418435
ENSG00000273565,AL691403.2,lincRNA,0.20788405088252634,0.2503074232738177
ENSG00000273568,AC131009.3,sense_intronic,3.0870599589946606,3.4545513028032957
ENSG00000273576,AC009283.1,lincRNA,2.4107141592481605,2.7378796951707045
ENSG00000273590,SMIM11B,protein_coding,2.2890934620746965,2.2720897380985754
ENSG00000273598,AC211486.3,unprocessed_pseudogene,0.6134886904846085,0.8538094135846542
ENSG00000273599,AL731571.1,antisense,0.0657635843590549,0.06276840337070745
ENSG00000273604,EPOP,protein_coding,1.5558243385629853,2.4484540245047044
ENSG00000273611,ZNHIT3,protein_coding,3.1885139055817535,3.127367203107602
ENSG00000273618,AL135999.2,antisense,0.021501238279584597,0.015800884428053677
ENSG00000273619,AL121832.2,antisense,0.6493507445547545,1.0784762310257052
ENSG00000273628,AL354798.1,unprocessed_pseudogene,4.40327293557874,5.071224781764608
ENSG00000273654,AC020904.2,transcribed_processed_pseudogene,3.1449398930965238,2.84865901036506
ENSG00000273669,AC015819.1,lincRNA,2.3355483905493393,1.8157497760329115
ENSG00000273677,RF02204,misc_RNA,0.6363154471056897,1.3166044175329665
ENSG00000273679,AC100757.1,processed_pseudogene,0.38240195165567803,0.609899708702647
ENSG00000273680,AC009318.2,antisense,0.47391282591415707,0.5423423426135604
ENSG00000273702,AC091271.1,lincRNA,0.20477064074502271,0.08938208283118709
ENSG00000273711,AC005520.5,antisense,0.09906317409452464,0.09694631133761668
ENSG00000273716,AC092670.1,processed_pseudogene,10.710284854959065,11.049061291128194
ENSG00000273723,AL139089.1,lincRNA,0.4195822650300289,0.8630330825372529
