gene_id,gene_name,gene_biotype,sample,log2_counts
ENSG00000233383,AC073089.1,processed_pseudogene,CTRL,0.16130313946269534
ENSG00000233383,AC073089.1,processed_pseudogene,EZH,0.12003643449190372
ENSG00000233384,AC096537.1,bidirectional_promoter_lncRNA,CTRL,1.0259555555261606
ENSG00000233384,AC096537.1,bidirectional_promoter_lncRNA,EZH,1.333490269554245
ENSG00000233402,TARDBPP1,processed_pseudogene,CTRL,0.5694950233359684
ENSG00000233402,TARDBPP1,processed_pseudogene,EZH,0.7343633439854641
ENSG00000233406,AL162430.1,processed_pseudogene,CTRL,8.05147980642183
ENSG00000233406,AL162430.1,processed_pseudogene,EZH,8.04283184835004
ENSG00000233416,AC012065.2,processed_pseudogene,CTRL,0.09424693874159756
ENSG00000233416,AC012065.2,processed_pseudogene,EZH,0.06971915304200471
ENSG00000233421,LINC01783,lincRNA,CTRL,0.06896816648457557
ENSG00000233421,LINC01783,lincRNA,EZH,0.06335317434452681
ENSG00000233426,EIF3FP3,processed_pseudogene,CTRL,5.499650617157208
ENSG00000233426,EIF3FP3,processed_pseudogene,EZH,5.529944640457303
ENSG00000233427,AL009181.1,antisense,CTRL,0.12872771584871953
ENSG00000233427,AL009181.1,antisense,EZH,0.1410081531608186
ENSG00000233428,PPIAP65,processed_pseudogene,CTRL,4.902908889521955
ENSG00000233428,PPIAP65,processed_pseudogene,EZH,4.688958944322607
ENSG00000233429,HOTAIRM1,antisense,CTRL,0.4021989022168244
ENSG00000233429,HOTAIRM1,antisense,EZH,0.5695263265430257
ENSG00000233432,MTIF2P1,processed_pseudogene,CTRL,0.4945101420564086
ENSG00000233432,MTIF2P1,processed_pseudogene,EZH,0.17879366173462816
ENSG00000233445,RPL17P11,processed_pseudogene,CTRL,0.06562176733693295
ENSG00000233445,RPL17P11,processed_pseudogene,EZH,0.09526487705798851
ENSG00000233452,STXBP5-AS1,antisense,CTRL,0.14990943227398384
ENSG00000233452,STXBP5-AS1,antisense,EZH,0.20333161728690688
ENSG00000233454,AC069285.2,unprocessed_pseudogene,CTRL,0.9415302005471472
ENSG00000233454,AC069285.2,unprocessed_pseudogene,EZH,0.4906739417215201
ENSG00000233455,AL035414.1,processed_pseudogene,CTRL,0.08281073097612322
ENSG00000233455,AL035414.1,processed_pseudogene,EZH,0.14838273062482482
ENSG00000233457,AL353705.2,processed_pseudogene,CTRL,0.4671851467092041
ENSG00000233457,AL353705.2,processed_pseudogene,EZH,0.94527207668701
ENSG00000233459,AC125238.2,processed_pseudogene,CTRL,1.4451235987105635
ENSG00000233459,AC125238.2,processed_pseudogene,EZH,1.2816784119861675
ENSG00000233460,RPL35AP31,processed_pseudogene,CTRL,0.10449799793348472
ENSG00000233460,RPL35AP31,processed_pseudogene,EZH,0.47058108260188913
ENSG00000233461,AL445524.1,antisense,CTRL,2.1364837561143446
ENSG00000233461,AL445524.1,antisense,EZH,2.3326002785673907
ENSG00000233467,U40455.1,processed_pseudogene,CTRL,1.1374551175259795
ENSG00000233467,U40455.1,processed_pseudogene,EZH,0.9433516126479212
ENSG00000233469,ST6GALNAC4P1,processed_pseudogene,CTRL,0.07139542403205243
ENSG00000233469,ST6GALNAC4P1,processed_pseudogene,EZH,0.1526715552437022
ENSG00000233476,EEF1A1P6,processed_pseudogene,CTRL,11.22757125505564
ENSG00000233476,EEF1A1P6,processed_pseudogene,EZH,11.184448680246105
ENSG00000233483,AC008105.2,transcribed_unitary_pseudogene,CTRL,0.06496025776985613
ENSG00000233483,AC008105.2,transcribed_unitary_pseudogene,EZH,0.0635561342383315
ENSG00000233487,RPSAP69,transcribed_processed_pseudogene,CTRL,0.030394610982792
ENSG00000233487,RPSAP69,transcribed_processed_pseudogene,EZH,0.08741263314479726
ENSG00000233493,TMEM238,protein_coding,CTRL,1.0449198054844582
ENSG00000233493,TMEM238,protein_coding,EZH,1.3663677522029345
ENSG00000233494,AC009963.2,processed_pseudogene,CTRL,0.4508987665695871
ENSG00000233494,AC009963.2,processed_pseudogene,EZH,1.0540535336647725
ENSG00000233497,HNRNPA1P60,processed_pseudogene,CTRL,0.3705200777872946
ENSG00000233497,HNRNPA1P60,processed_pseudogene,EZH,0.1598136122097569
ENSG00000233503,HNRNPLP1,processed_pseudogene,CTRL,3.821550253074645
ENSG00000233503,HNRNPLP1,processed_pseudogene,EZH,3.928400558539297
ENSG00000233509,ZNF197-AS1,antisense,CTRL,0.4496550904264713
ENSG00000233509,ZNF197-AS1,antisense,EZH,0.08352732741494735
ENSG00000233514,AL356653.1,processed_pseudogene,CTRL,6.396774621166618
ENSG00000233514,AL356653.1,processed_pseudogene,EZH,6.285439768544963
ENSG00000233524,RANP8,processed_pseudogene,CTRL,0.05033540072122357
ENSG00000233524,RANP8,processed_pseudogene,EZH,0.07324677234107277
ENSG00000233527,ZNF529-AS1,antisense,CTRL,1.1937460859252562
ENSG00000233527,ZNF529-AS1,antisense,EZH,0.5724428522885932
ENSG00000233532,LINC00460,lincRNA,CTRL,0.03411386191862473
ENSG00000233532,LINC00460,lincRNA,EZH,0.03130568829078047
ENSG00000233533,MKNK2P1,processed_pseudogene,CTRL,0.05701534419700594
ENSG00000233533,MKNK2P1,processed_pseudogene,EZH,0.04203561550604642
ENSG00000233540,DNM3-IT1,sense_intronic,CTRL,0.1735830621524436
ENSG00000233540,DNM3-IT1,sense_intronic,EZH,0.40947991122637833
ENSG00000233543,CHTF8P1,processed_pseudogene,CTRL,2.1484290375503523
ENSG00000233543,CHTF8P1,processed_pseudogene,EZH,2.308009028430167
ENSG00000233544,EIF3KP2,processed_pseudogene,CTRL,0.40438105267652863
ENSG00000233544,EIF3KP2,processed_pseudogene,EZH,0.2721662062253564
ENSG00000233547,AL158212.2,antisense,CTRL,0.2870406875001216
ENSG00000233547,AL158212.2,antisense,EZH,0.6085474983104842
ENSG00000233548,CYCSP44,processed_pseudogene,CTRL,0.48995514625238895
ENSG00000233548,CYCSP44,processed_pseudogene,EZH,0.16174560845000618
ENSG00000233554,B4GALT1-AS1,antisense,CTRL,0.04268673230974054
ENSG00000233554,B4GALT1-AS1,antisense,EZH,0.12181152147760764
ENSG00000233555,AL591438.1,processed_pseudogene,CTRL,0.6474896156015747
ENSG00000233555,AL591438.1,processed_pseudogene,EZH,0.8725429336390681
ENSG00000233558,AL050331.1,processed_pseudogene,CTRL,3.977321423358463
ENSG00000233558,AL050331.1,processed_pseudogene,EZH,4.199674114653949
ENSG00000233560,KRT8P39,processed_pseudogene,CTRL,0.3591360322315835
ENSG00000233560,KRT8P39,processed_pseudogene,EZH,0.2245821193894925
ENSG00000233565,AC007690.1,processed_pseudogene,CTRL,0.21695635821995016
ENSG00000233565,AC007690.1,processed_pseudogene,EZH,0.11015838605920494
ENSG00000233569,AL161630.1,lincRNA,CTRL,0.05516361985795207
ENSG00000233569,AL161630.1,lincRNA,EZH,0.11870581635914762
ENSG00000233577,AL022332.1,lincRNA,CTRL,0.7510774641551006
ENSG00000233577,AL022332.1,lincRNA,EZH,1.1512808336721367
ENSG00000233588,CYP51A1P2,processed_pseudogene,CTRL,4.622150764218953
ENSG00000233588,CYP51A1P2,processed_pseudogene,EZH,4.041816578082859
ENSG00000233593,LINC02609,processed_transcript,CTRL,0.03416971784727194
ENSG00000233593,LINC02609,processed_transcript,EZH,0.05596094198826856
ENSG00000233594,BTF3P5,processed_pseudogene,CTRL,0.0761606584709161
ENSG00000233594,BTF3P5,processed_pseudogene,EZH,0.26158085966102923
ENSG00000233597,AC133435.1,processed_pseudogene,CTRL,2.0732684190206805
ENSG00000233597,AC133435.1,processed_pseudogene,EZH,2.100281339094386
ENSG00000233601,NCOR1P3,unprocessed_pseudogene,CTRL,0.3226765693028401
ENSG00000233601,NCOR1P3,unprocessed_pseudogene,EZH,0.3855838278835041
ENSG00000233602,ERI3-IT1,sense_intronic,CTRL,0.26841906711097213
ENSG00000233602,ERI3-IT1,sense_intronic,EZH,0.3784602372422677
ENSG00000233609,RPL10P19,transcribed_processed_pseudogene,CTRL,0.097911904162363
ENSG00000233609,RPL10P19,transcribed_processed_pseudogene,EZH,0.05467885616165453
ENSG00000233615,HNRNPA1P42,processed_pseudogene,CTRL,4.002279545456495
ENSG00000233615,HNRNPA1P42,processed_pseudogene,EZH,3.705786143025808
ENSG00000233621,LINC01137,antisense,CTRL,0.07647969970658468
ENSG00000233621,LINC01137,antisense,EZH,0.2137731435875875
ENSG00000233622,CYP2T1P,transcribed_unitary_pseudogene,CTRL,0.1219127749943244
ENSG00000233622,CYP2T1P,transcribed_unitary_pseudogene,EZH,0.03684584752245536
ENSG00000233623,PGAM1P11,processed_pseudogene,CTRL,0.0527340307843148
ENSG00000233623,PGAM1P11,processed_pseudogene,EZH,0.21887742905812685
ENSG00000233654,AC108047.1,antisense,CTRL,0.24851844656426825
ENSG00000233654,AC108047.1,antisense,EZH,0.29841345971026273
ENSG00000233664,NDUFS5P3,processed_pseudogene,CTRL,3.045362106419294
ENSG00000233664,NDUFS5P3,processed_pseudogene,EZH,3.257093269137068
ENSG00000233668,AL353662.2,processed_pseudogene,CTRL,0.6317879184618951
ENSG00000233668,AL353662.2,processed_pseudogene,EZH,0.6821339816380552
ENSG00000233672,RNASEH2B-AS1,antisense,CTRL,0.05404973027450745
ENSG00000233672,RNASEH2B-AS1,antisense,EZH,0.06211887563768979
ENSG00000233673,ANAPC1P1,transcribed_unprocessed_pseudogene,CTRL,2.406955251417823
ENSG00000233673,ANAPC1P1,transcribed_unprocessed_pseudogene,EZH,1.9451910776937185
ENSG00000233680,HNRNPA1P27,processed_pseudogene,CTRL,3.426947536131689
ENSG00000233680,HNRNPA1P27,processed_pseudogene,EZH,3.3444299642026145
ENSG00000233686,PIEZO1P1,processed_pseudogene,CTRL,1.5680960239399775
ENSG00000233686,PIEZO1P1,processed_pseudogene,EZH,1.6800169974337702
ENSG00000233695,GAS6-AS1,antisense,CTRL,2.6481482908634075
ENSG00000233695,GAS6-AS1,antisense,EZH,3.1431496121189806
ENSG00000233719,GOT2P3,transcribed_processed_pseudogene,CTRL,0.2821861884811521
ENSG00000233719,GOT2P3,transcribed_processed_pseudogene,EZH,0.29920794843033877
ENSG00000233741,AC016691.1,processed_pseudogene,CTRL,0.08582796786138568
ENSG00000233741,AC016691.1,processed_pseudogene,EZH,0.06344321845607857
ENSG00000233747,RPL36AP13,processed_pseudogene,CTRL,0.6406373079032373
ENSG00000233747,RPL36AP13,processed_pseudogene,EZH,0.9096356455786446
ENSG00000233752,AC009414.1,processed_pseudogene,CTRL,0.08017413829243882
ENSG00000233752,AC009414.1,processed_pseudogene,EZH,0.11613120768063775
ENSG00000233762,AC007969.1,processed_pseudogene,CTRL,7.234843527581624
ENSG00000233762,AC007969.1,processed_pseudogene,EZH,7.531458273492249
ENSG00000233778,AC104339.1,processed_pseudogene,CTRL,5.332088373585273
ENSG00000233778,AC104339.1,processed_pseudogene,EZH,5.647857868672613
ENSG00000233780,HNRNPA1P30,transcribed_processed_pseudogene,CTRL,0.10827936572791008
ENSG00000233780,HNRNPA1P30,transcribed_processed_pseudogene,EZH,0.03261705700810114
ENSG00000233786,CDC27P1,processed_pseudogene,CTRL,0.914685366011482
ENSG00000233786,CDC27P1,processed_pseudogene,EZH,0.6756031877400928
ENSG00000233806,LINC01237,processed_transcript,CTRL,0.4136575607611433
ENSG00000233806,LINC01237,processed_transcript,EZH,0.4674964616529241
ENSG00000233820,AL589843.2,transcribed_processed_pseudogene,CTRL,0.07181667875423958
ENSG00000233820,AL589843.2,transcribed_processed_pseudogene,EZH,0.0530191924172881
ENSG00000233822,HIST1H2BN,protein_coding,CTRL,0.2334484400577344
ENSG00000233822,HIST1H2BN,protein_coding,EZH,0.31114425297524934
ENSG00000233827,CCNQP1,processed_pseudogene,CTRL,0.30508703620515143
ENSG00000233827,CCNQP1,processed_pseudogene,EZH,0.9201971496223376
ENSG00000233830,EIF4HP1,processed_pseudogene,CTRL,6.449147303877584
ENSG00000233830,EIF4HP1,processed_pseudogene,EZH,6.159565413816541
ENSG00000233833,ETF1P3,processed_pseudogene,CTRL,0.03114633189967192
ENSG00000233833,ETF1P3,processed_pseudogene,EZH,0.08953150536572196
ENSG00000233837,EIF3LP2,processed_pseudogene,CTRL,6.960767320752579
ENSG00000233837,EIF3LP2,processed_pseudogene,EZH,7.157810179627161
ENSG00000233839,AL357055.1,processed_pseudogene,CTRL,0.31843906975091413
ENSG00000233839,AL357055.1,processed_pseudogene,EZH,0.34677442944833503
ENSG00000233844,KCNQ5-IT1,sense_intronic,CTRL,0.8909077005768804
ENSG00000233844,KCNQ5-IT1,sense_intronic,EZH,0.6113261089687325
ENSG00000233846,SELENOTP1,processed_pseudogene,CTRL,3.111271587921356
ENSG00000233846,SELENOTP1,processed_pseudogene,EZH,2.9819843544911366
ENSG00000233859,ADH5P4,processed_pseudogene,CTRL,3.597757303919302
ENSG00000233859,ADH5P4,processed_pseudogene,EZH,3.5220458986145906
ENSG00000233868,AC009302.1,processed_pseudogene,CTRL,3.047904227033612
ENSG00000233868,AC009302.1,processed_pseudogene,EZH,2.7366819823517248
ENSG00000233870,AC007881.1,unprocessed_pseudogene,CTRL,3.9144896486064895
ENSG00000233870,AC007881.1,unprocessed_pseudogene,EZH,3.253822271147713
ENSG00000233873,RPL7P44,processed_pseudogene,CTRL,1.0880684525149096
ENSG00000233873,RPL7P44,processed_pseudogene,EZH,1.308222457142202
ENSG00000233874,AL118496.1,processed_pseudogene,CTRL,0.3554907357320054
ENSG00000233874,AL118496.1,processed_pseudogene,EZH,0.26895562480424956
ENSG00000233876,GAPDHP68,processed_pseudogene,CTRL,0.13810460401187616
ENSG00000233876,GAPDHP68,processed_pseudogene,EZH,0.10256287022472824
ENSG00000233885,YEATS2-AS1,antisense,CTRL,0.03311375122667275
ENSG00000233885,YEATS2-AS1,antisense,EZH,0.07965167882233876
ENSG00000233892,PAIP1P1,processed_pseudogene,CTRL,0.14433131672819197
ENSG00000233892,PAIP1P1,processed_pseudogene,EZH,0.14800760066577773
ENSG00000233913,RPL10P9,processed_pseudogene,CTRL,6.99256549385465
ENSG00000233913,RPL10P9,processed_pseudogene,EZH,7.080502553262504
ENSG00000233915,UBE2Q2P10,processed_pseudogene,CTRL,0.04002038100435235
ENSG00000233915,UBE2Q2P10,processed_pseudogene,EZH,0.16836077558230766
ENSG00000233921,RPS15AP40,processed_pseudogene,CTRL,0.6623970110341737
ENSG00000233921,RPS15AP40,processed_pseudogene,EZH,0.6506132156263963
ENSG00000233922,LINC01694,lincRNA,CTRL,0.8563036285724086
ENSG00000233922,LINC01694,lincRNA,EZH,0.34163539986149016
ENSG00000233924,RPSAP13,processed_pseudogene,CTRL,0.3338681105784609
ENSG00000233924,RPSAP13,processed_pseudogene,EZH,0.08903536293843323
ENSG00000233927,RPS28,protein_coding,CTRL,8.089636102922231
ENSG00000233927,RPS28,protein_coding,EZH,8.38876367920964
ENSG00000233933,AL135924.1,processed_pseudogene,CTRL,0.08385676749976863
ENSG00000233933,AL135924.1,processed_pseudogene,EZH,0.12139723939735296
ENSG00000233937,AC008443.1,processed_transcript,CTRL,0.8922590859262564
ENSG00000233937,AC008443.1,processed_transcript,EZH,1.0225506459994396
ENSG00000233947,AL353705.3,processed_pseudogene,CTRL,0.42684549043897296
ENSG00000233947,AL353705.3,processed_pseudogene,EZH,0.5167791751991172
ENSG00000233954,UQCRHL,protein_coding,CTRL,5.4460939947918074
ENSG00000233954,UQCRHL,protein_coding,EZH,5.56008387316509
ENSG00000233956,BTF3P6,processed_pseudogene,CTRL,0.2043880203016452
ENSG00000233956,BTF3P6,processed_pseudogene,EZH,0.45637180479436
ENSG00000233966,UBE2SP1,processed_pseudogene,CTRL,5.701750888908862
ENSG00000233966,UBE2SP1,processed_pseudogene,EZH,5.946480318192307
ENSG00000233967,AL359715.1,lincRNA,CTRL,0.3456849767801217
ENSG00000233967,AL359715.1,lincRNA,EZH,0.7947212763024315
ENSG00000233971,RPS20P10,processed_pseudogene,CTRL,2.170612991148825
ENSG00000233971,RPS20P10,processed_pseudogene,EZH,2.080339334619421
ENSG00000233974,AC138951.1,processed_pseudogene,CTRL,0.053408869608061627
ENSG00000233974,AC138951.1,processed_pseudogene,EZH,0.06819742667281999
ENSG00000233980,FDPSP2,processed_pseudogene,CTRL,0.565383911341638
ENSG00000233980,FDPSP2,processed_pseudogene,EZH,0.6595374304496606
ENSG00000233984,RPSAP14,processed_pseudogene,CTRL,4.026989131143674
ENSG00000233984,RPSAP14,processed_pseudogene,EZH,3.778511680398115
ENSG00000233994,GDI2P2,processed_pseudogene,CTRL,5.683168891632953
ENSG00000233994,GDI2P2,processed_pseudogene,EZH,5.635411618988379
ENSG00000233995,AP000547.1,unprocessed_pseudogene,CTRL,1.0757450025521482
ENSG00000233995,AP000547.1,unprocessed_pseudogene,EZH,1.0379029609531152
ENSG00000234004,AC092017.2,processed_pseudogene,CTRL,3.2421171172059124
ENSG00000234004,AC092017.2,processed_pseudogene,EZH,3.1284343276905364
ENSG00000234009,RPL5P34,processed_pseudogene,CTRL,7.295000363306159
ENSG00000234009,RPL5P34,processed_pseudogene,EZH,7.63289916550156
ENSG00000234017,AC022018.1,processed_pseudogene,CTRL,1.9396697107666712
ENSG00000234017,AC022018.1,processed_pseudogene,EZH,2.0016725275561114
ENSG00000234028,EIF2AK3-DT,antisense,CTRL,0.257074609328921
ENSG00000234028,EIF2AK3-DT,antisense,EZH,0.28303732671992543
ENSG00000234031,RPS3AP44,processed_pseudogene,CTRL,2.360026931860104
ENSG00000234031,RPS3AP44,processed_pseudogene,EZH,2.2077104636701095
ENSG00000234036,TXNP6,processed_pseudogene,CTRL,0.725351705119981
ENSG00000234036,TXNP6,processed_pseudogene,EZH,0.2383979404945812
ENSG00000234040,RPL10P12,processed_pseudogene,CTRL,1.980213989006168
ENSG00000234040,RPL10P12,processed_pseudogene,EZH,1.8819824145180215
ENSG00000234043,NUDT9P1,processed_pseudogene,CTRL,0.09485912063890652
ENSG00000234043,NUDT9P1,processed_pseudogene,EZH,0.20104909240689683
ENSG00000234062,AL390879.1,transcribed_unprocessed_pseudogene,CTRL,0.6421980196311163
ENSG00000234062,AL390879.1,transcribed_unprocessed_pseudogene,EZH,0.5538125001875247
ENSG00000234067,RPL5P10,processed_pseudogene,CTRL,0.0402852586691182
ENSG00000234067,RPL5P10,processed_pseudogene,EZH,0.02965586460184149
ENSG00000234072,AC074117.1,antisense,CTRL,1.232880950995644
ENSG00000234072,AC074117.1,antisense,EZH,1.32303192561784
ENSG00000234080,AL596275.1,processed_pseudogene,CTRL,4.259780037116583
ENSG00000234080,AL596275.1,processed_pseudogene,EZH,4.595888710313662
ENSG00000234093,RPS15AP11,processed_pseudogene,CTRL,2.2068001948559397
ENSG00000234093,RPS15AP11,processed_pseudogene,EZH,2.191798808831699
ENSG00000234106,SRP14P2,processed_pseudogene,CTRL,1.8812260302512431
ENSG00000234106,SRP14P2,processed_pseudogene,EZH,2.0305675566356007
ENSG00000234109,RPL7P36,processed_pseudogene,CTRL,0.19999720355203796
ENSG00000234109,RPL7P36,processed_pseudogene,EZH,0.18437243192981637
ENSG00000234115,AL138878.2,processed_pseudogene,CTRL,0.984892478002622
ENSG00000234115,AL138878.2,processed_pseudogene,EZH,0.7808548270656336
ENSG00000234118,RPL13AP6,processed_pseudogene,CTRL,3.986421375200112
ENSG00000234118,RPL13AP6,processed_pseudogene,EZH,3.444976562892254
ENSG00000234119,AC079248.1,processed_pseudogene,CTRL,0.02343257968106015
ENSG00000234119,AC079248.1,processed_pseudogene,EZH,0.03424329829306447
ENSG00000234125,EEF1GP8,processed_pseudogene,CTRL,0.2599469821900821
ENSG00000234125,EEF1GP8,processed_pseudogene,EZH,0.19510104259969532
ENSG00000234127,TRIM26,protein_coding,CTRL,4.102420937288448
ENSG00000234127,TRIM26,protein_coding,EZH,3.92901768448434
ENSG00000234129,AC073529.1,lincRNA,CTRL,0.24980263209459272
ENSG00000234129,AC073529.1,lincRNA,EZH,0.25447950193473556
ENSG00000234130,AL359263.1,processed_pseudogene,CTRL,1.0548128078102563
ENSG00000234130,AL359263.1,processed_pseudogene,EZH,1.2314588172071483
ENSG00000234134,AL158835.2,sense_intronic,CTRL,0.32556505211735337
ENSG00000234134,AL158835.2,sense_intronic,EZH,0.8516597446026226
ENSG00000234135,RPL23AP83,processed_pseudogene,CTRL,0.2798690748773743
ENSG00000234135,RPL23AP83,processed_pseudogene,EZH,0.6318546698005595
ENSG00000234141,AC006042.4,antisense,CTRL,0.10187356333003914
ENSG00000234141,AC006042.4,antisense,EZH,0.24831359150182197
ENSG00000234145,NAP1L4P3,processed_pseudogene,CTRL,1.7865497900848466
ENSG00000234145,NAP1L4P3,processed_pseudogene,EZH,1.7499135378223605
ENSG00000234147,AL035446.1,lincRNA,CTRL,3.4227497657763974
ENSG00000234147,AL035446.1,lincRNA,EZH,2.902257687295674
ENSG00000234148,LINC01961,lincRNA,CTRL,0.2263886591031945
ENSG00000234148,LINC01961,lincRNA,EZH,0.2319930229056921
ENSG00000234152,ELOBP1,processed_pseudogene,CTRL,0.1913398094731169
ENSG00000234152,ELOBP1,processed_pseudogene,EZH,0.07314674303826219
ENSG00000234160,AL513165.1,antisense,CTRL,4.7130314351271485
ENSG00000234160,AL513165.1,antisense,EZH,4.829499542142026
ENSG00000234171,RNASEH1-AS1,antisense,CTRL,3.077388199606655
ENSG00000234171,RNASEH1-AS1,antisense,EZH,3.102908058818614
ENSG00000234176,HSPA8P1,processed_pseudogene,CTRL,4.4044830987497035
ENSG00000234176,HSPA8P1,processed_pseudogene,EZH,4.013778137231246
ENSG00000234183,LINC01952,antisense,CTRL,0.097519599593262
ENSG00000234183,LINC01952,antisense,EZH,0.3293557010304587
ENSG00000234203,AC004771.2,antisense,CTRL,0.08088455196722154
ENSG00000234203,AC004771.2,antisense,EZH,0.05976249016865021
ENSG00000234213,FHP1,processed_pseudogene,CTRL,1.9018081861662417
ENSG00000234213,FHP1,processed_pseudogene,EZH,1.8219074976010623
ENSG00000234219,CDCA4P4,unprocessed_pseudogene,CTRL,0.1036082835041877
ENSG00000234219,CDCA4P4,unprocessed_pseudogene,EZH,0.2850315024855047
ENSG00000234222,LIX1L-AS1,antisense,CTRL,0.01120103836943191
ENSG00000234222,LIX1L-AS1,antisense,EZH,0.01640070406096282
ENSG00000234227,RPL7L1P1,processed_pseudogene,CTRL,0.3676412192750268
ENSG00000234227,RPL7L1P1,processed_pseudogene,EZH,0.221031687890948
ENSG00000234231,AC093616.1,transcribed_unprocessed_pseudogene,CTRL,0.574526586090747
ENSG00000234231,AC093616.1,transcribed_unprocessed_pseudogene,EZH,0.2705905208395065
ENSG00000234232,AC243772.3,transcribed_unprocessed_pseudogene,CTRL,0.01089366865409482
ENSG00000234232,AC243772.3,transcribed_unprocessed_pseudogene,EZH,0.03172842946274142
ENSG00000234241,AL109618.1,processed_pseudogene,CTRL,4.289960087277712
ENSG00000234241,AL109618.1,processed_pseudogene,EZH,4.009260631550211
ENSG00000234253,RPL7P13,processed_pseudogene,CTRL,0.2690139113314456
ENSG00000234253,RPL7P13,processed_pseudogene,EZH,0.43380986726152
ENSG00000234259,AC008550.1,processed_pseudogene,CTRL,0.2635900125653852
ENSG00000234259,AC008550.1,processed_pseudogene,EZH,0.82955016940592
ENSG00000234264,DEPDC1-AS1,antisense,CTRL,0.24209663564219489
ENSG00000234264,DEPDC1-AS1,antisense,EZH,0.35940803676493766
ENSG00000234268,AP000936.3,processed_pseudogene,CTRL,10.211603793320704
ENSG00000234268,AP000936.3,processed_pseudogene,EZH,10.17213265116374
ENSG00000234274,COX7BP2,processed_pseudogene,CTRL,3.127816189414501
ENSG00000234274,COX7BP2,processed_pseudogene,EZH,3.609005444603449
ENSG00000234277,LINC01641,lincRNA,CTRL,0.596767791625753
ENSG00000234277,LINC01641,lincRNA,EZH,1.1486837613030476
ENSG00000234283,LINC01731,lincRNA,CTRL,0.08443855172973097
ENSG00000234283,LINC01731,lincRNA,EZH,0.12222864250800254
ENSG00000234287,AC099560.2,processed_pseudogene,CTRL,1.5291983289634392
ENSG00000234287,AC099560.2,processed_pseudogene,EZH,0.9059265348175956
ENSG00000234289,H2BFS,protein_coding,CTRL,1.1081619948120645
ENSG00000234289,H2BFS,protein_coding,EZH,1.0065374265803355
ENSG00000234290,AC116366.1,antisense,CTRL,0.02907966942153755
ENSG00000234290,AC116366.1,antisense,EZH,0.03546755448274114
ENSG00000234293,BACH1-IT3,sense_intronic,CTRL,0.08726388816725497
ENSG00000234293,BACH1-IT3,sense_intronic,EZH,0.18548038459829788
ENSG00000234297,AL592293.2,processed_pseudogene,CTRL,2.89346855546293
ENSG00000234297,AL592293.2,processed_pseudogene,EZH,2.5839945554560932
ENSG00000234311,AL451069.3,antisense,CTRL,0.5847823944907814
ENSG00000234311,AL451069.3,antisense,EZH,0.6149801290679024
ENSG00000234315,OSTCP5,processed_pseudogene,CTRL,0.15285612861394446
ENSG00000234315,OSTCP5,processed_pseudogene,EZH,0.05795212211269146
ENSG00000234319,RPS12P2,processed_pseudogene,CTRL,0.24880130790331895
ENSG00000234319,RPS12P2,processed_pseudogene,EZH,0.1865583719757368
ENSG00000234322,ST13P18,processed_pseudogene,CTRL,3.5842271610876604
ENSG00000234322,ST13P18,processed_pseudogene,EZH,3.738547101112484
ENSG00000234323,LINC01505,lincRNA,CTRL,0.0066590543380524
ENSG00000234323,LINC01505,lincRNA,EZH,0.00732422547848768
ENSG00000234324,RPL9P2,processed_pseudogene,CTRL,0.24258913984436964
ENSG00000234324,RPL9P2,processed_pseudogene,EZH,0.18180371669510592
ENSG00000234329,AL604028.2,processed_pseudogene,CTRL,1.130056225608023
ENSG00000234329,AL604028.2,processed_pseudogene,EZH,1.5863083750178
ENSG00000234332,BCAS2P2,processed_pseudogene,CTRL,0.4600622014472523
ENSG00000234332,BCAS2P2,processed_pseudogene,EZH,0.7321773439794109
ENSG00000234335,RPS4XP11,processed_pseudogene,CTRL,0.9397376051604922
ENSG00000234335,RPS4XP11,processed_pseudogene,EZH,1.1856678210605462
ENSG00000234336,JAZF1-AS1,antisense,CTRL,0.04395048768971776
ENSG00000234336,JAZF1-AS1,antisense,EZH,0.00653131081118743
ENSG00000234337,AC026462.1,processed_pseudogene,CTRL,3.9469146993156015
ENSG00000234337,AC026462.1,processed_pseudogene,EZH,4.017959986548754
ENSG00000234345,AC234782.3,processed_pseudogene,CTRL,0.19526715735591088
ENSG00000234345,AC234782.3,processed_pseudogene,EZH,0.16866400377453536
ENSG00000234350,AC007405.1,lincRNA,CTRL,0.01040338591093709
ENSG00000234350,AC007405.1,lincRNA,EZH,0.01523472173258499
ENSG00000234353,AP000346.2,transcribed_unprocessed_pseudogene,CTRL,0.4171691422302924
ENSG00000234353,AP000346.2,transcribed_unprocessed_pseudogene,EZH,0.38670377872932926
ENSG00000234354,RPS26P47,processed_pseudogene,CTRL,0.10130816558352776
ENSG00000234354,RPS26P47,processed_pseudogene,EZH,0.27907344538252304
ENSG00000234358,AC003080.1,processed_pseudogene,CTRL,0.04684847697817956
ENSG00000234358,AC003080.1,processed_pseudogene,EZH,0.13333980888547567
ENSG00000234369,TATDN1P1,processed_pseudogene,CTRL,2.4788187522966574
ENSG00000234369,TATDN1P1,processed_pseudogene,EZH,2.585262593149196
ENSG00000234371,RPSAP31,transcribed_processed_pseudogene,CTRL,0.37918656990061544
ENSG00000234371,RPSAP31,transcribed_processed_pseudogene,EZH,0.3600469809010591
ENSG00000234373,SNX18P7,processed_pseudogene,CTRL,0.8135018097362078
ENSG00000234373,SNX18P7,processed_pseudogene,EZH,1.446327845346446
ENSG00000234377,RNF219-AS1,antisense,CTRL,0.00414904172928425
